item1,item2,correlation
patients,thursday,-0.11763625841417116
husband,risk,-0.11769706722681793
risk,husband,-0.11769706722681793
medicines,report,-0.11770973162972223
report,medicines,-0.11770973162972223
national,died,-0.11777112034210267
died,national,-0.11777112034210267
woman,people,-0.11794768894868296
people,woman,-0.11794768894868296
policy,private,-0.11798497593106738
programme,jail,-0.11798497593106738
private,policy,-0.11798497593106738
tb,police,-0.11798497593106738
jail,programme,-0.11798497593106738
accused,programme,-0.11798497593106738
police,tb,-0.11798497593106738
programme,accused,-0.11798497593106738
centres,died,-0.11801064658273587
centres,sexual,-0.11801064658273587
died,centres,-0.11801064658273587
sexual,centres,-0.11801064658273587
bank,central,-0.11809782901243802
medicines,law,-0.11809782901243802
central,bank,-0.11809782901243802
education,bank,-0.11809782901243802
law,medicines,-0.11809782901243802
bank,education,-0.11809782901243802
law,health,-0.11819077909557353
health,law,-0.11819077909557353
chief,registered,-0.11827350161547721
chief,bank,-0.11827350161547721
registered,chief,-0.11827350161547721
bank,chief,-0.11827350161547721
informed,people,-0.11827444088930257
team,people,-0.11827444088930257
visited,people,-0.11827444088930257
incident,people,-0.11827444088930257
people,informed,-0.11827444088930257
people,team,-0.11827444088930257
people,visited,-0.11827444088930257
people,incident,-0.11827444088930257
dr,living,-0.11830113010866751
living,dr,-0.11830113010866751
units,living,-0.11831098781251313
administration,living,-0.11831098781251313
discrimination,department,-0.11831098781251313
daily,department,-0.11831098781251313
girl,department,-0.11831098781251313
changed,department,-0.11831098781251313
married,director,-0.11831098781251313
justice,director,-0.11831098781251313
department,discrimination,-0.11831098781251313
living,units,-0.11831098781251313
department,daily,-0.11831098781251313
director,married,-0.11831098781251313
department,girl,-0.11831098781251313
department,changed,-0.11831098781251313
living,administration,-0.11831098781251313
director,justice,-0.11831098781251313
wife,medical,-0.11831901437866493
medical,wife,-0.11831901437866493
college,population,-0.11831964963112682
joint,died,-0.11831964963112682
banks,died,-0.11831964963112682
aware,died,-0.11831964963112682
population,college,-0.11831964963112682
died,joint,-0.11831964963112682
died,banks,-0.11831964963112682
died,aware,-0.11831964963112682
saturday,patients,-0.11836691329762558
patients,saturday,-0.11836691329762558
police,treatment,-0.11842162017226246
treatment,police,-0.11842162017226246
country,medical,-0.11861582999638892
medical,country,-0.11861582999638892
based,dr,-0.11861851355835631
based,district,-0.11861851355835631
dr,based,-0.11861851355835631
district,based,-0.11861851355835631
children,drug,-0.11862435740628914
month,care,-0.11862435740628914
saturday,care,-0.11862435740628914
drug,children,-0.11862435740628914
care,month,-0.11862435740628914
care,saturday,-0.11862435740628914
million,virus,-0.11871617323935713
377,virus,-0.11871617323935713
million,told,-0.11871617323935713
virus,million,-0.11871617323935713
told,million,-0.11871617323935713
virus,377,-0.11871617323935713
house,infection,-0.11876142836831853
immediately,child,-0.11876142836831853
centres,friday,-0.11876142836831853
infection,house,-0.11876142836831853
centres,house,-0.11876142836831853
friday,centres,-0.11876142836831853
house,centres,-0.11876142836831853
immediately,centres,-0.11876142836831853
child,immediately,-0.11876142836831853
centres,immediately,-0.11876142836831853
held,run,-0.11876509362142268
run,held,-0.11876509362142268
tamil,art,-0.11880457646868377
workers,art,-0.11880457646868377
called,art,-0.11880457646868377
art,tamil,-0.11880457646868377
art,workers,-0.11880457646868377
art,called,-0.11880457646868377
released,dr,-0.11889286782095716
dr,released,-0.11889286782095716
milk,health,-0.11893934470139095
health,milk,-0.11893934470139095
month,told,-0.11895579496416848
told,month,-0.11895579496416848
visited,society,-0.11899252959768096
incident,society,-0.11899252959768096
society,visited,-0.11899252959768096
society,incident,-0.11899252959768096
jail,aids,-0.11900165885935259
donor,aids,-0.11900165885935259
jail,health,-0.11900165885935259
road,health,-0.11900165885935259
accused,health,-0.11900165885935259
aids,jail,-0.11900165885935259
health,jail,-0.11900165885935259
aids,donor,-0.11900165885935259
health,road,-0.11900165885935259
health,accused,-0.11900165885935259
doctor,spread,-0.11902380714238082
doctor,pregnant,-0.11902380714238082
chief,maharashtra,-0.11902380714238082
spread,doctor,-0.11902380714238082
pregnant,doctor,-0.11902380714238082
chief,body,-0.11902380714238082
country,screening,-0.11902380714238082
maharashtra,chief,-0.11902380714238082
body,chief,-0.11902380714238082
screening,country,-0.11902380714238082
police,government,-0.11919534220241237
government,police,-0.11919534220241237
art,week,-0.11928765664988474
week,art,-0.11928765664988474
justice,art,-0.11928765664988474
changed,persons,-0.11928765664988474
persons,changed,-0.11928765664988474
art,justice,-0.11928765664988474
chief,test,-0.11931175180026088
country,test,-0.11931175180026088
test,chief,-0.11931175180026088
test,country,-0.11931175180026088
night,tests,-0.11934747879797714
tests,night,-0.11934747879797714
deaths,court,-0.11946506923325999
court,deaths,-0.11946506923325999
issue,deaths,-0.11946506923325999
deaths,issue,-0.11946506923325999
stigma,transfusion,-0.11952286093343933
tuberculosis,transfusion,-0.11952286093343933
house,transfusion,-0.11952286093343933
live,transfusion,-0.11952286093343933
tamil,mother,-0.11952286093343933
hepatitis,official,-0.11952286093343933
transfusion,stigma,-0.11952286093343933
tamil,stigma,-0.11952286093343933
hepatitis,stigma,-0.11952286093343933
ngo,suffering,-0.11952286093343933
nadu,suffering,-0.11952286093343933
tamil,anti,-0.11952286093343933
transfusion,tuberculosis,-0.11952286093343933
suffering,ngo,-0.11952286093343933
mother,tamil,-0.11952286093343933
stigma,tamil,-0.11952286093343933
anti,tamil,-0.11952286093343933
house,tamil,-0.11952286093343933
suffering,nadu,-0.11952286093343933
patient,nadu,-0.11952286093343933
patient,friday,-0.11952286093343933
called,friday,-0.11952286093343933
nadu,patient,-0.11952286093343933
friday,patient,-0.11952286093343933
transfusion,house,-0.11952286093343933
tamil,house,-0.11952286093343933
hepatitis,parents,-0.11952286093343933
transfusion,live,-0.11952286093343933
friday,called,-0.11952286093343933
official,hepatitis,-0.11952286093343933
stigma,hepatitis,-0.11952286093343933
parents,hepatitis,-0.11952286093343933
suicide,patients,-0.11953259931844527
patients,suicide,-0.11953259931844527
refused,living,-0.11960622717515415
identified,living,-0.11960622717515415
brought,director,-0.11960622717515415
lives,centre,-0.11960622717515415
director,brought,-0.11960622717515415
living,refused,-0.11960622717515415
living,identified,-0.11960622717515415
centre,lives,-0.11960622717515415
ensure,15,-0.11961722488038276
recently,wednesday,-0.11961722488038276
15,ensure,-0.11961722488038276
20,ensure,-0.11961722488038276
singh,2016,-0.11961722488038276
2016,singh,-0.11961722488038276
20,singh,-0.11961722488038276
ensure,20,-0.11961722488038276
singh,20,-0.11961722488038276
wednesday,recently,-0.11961722488038276
donor,due,-0.11969340493590251
sattur,social,-0.11969340493590251
donor,social,-0.11969340493590251
social,sattur,-0.11969340493590251
due,donor,-0.11969340493590251
social,donor,-0.11969340493590251
married,dr,-0.11972828565264394
girl,dr,-0.11972828565264394
girl,district,-0.11972828565264394
dr,married,-0.11972828565264394
dr,girl,-0.11972828565264394
district,girl,-0.11972828565264394
week,hiv,-0.11972828565264398
hiv,week,-0.11972828565264398
including,died,-0.11973514425217137
died,including,-0.11973514425217137
shelter,health,-0.11976753439510217
health,shelter,-0.11976753439510217
home,welfare,-0.11985617262598722
counselling,welfare,-0.11985617262598722
welfare,home,-0.11985617262598722
welfare,counselling,-0.11985617262598722
saturday,indian,-0.11985617262598722
indian,saturday,-0.11985617262598722
authorities,infections,-0.11986597486903325
days,infections,-0.11986597486903325
infections,authorities,-0.11986597486903325
infections,days,-0.11986597486903325
virudhunagar,india,-0.11990209888567961
india,virudhunagar,-0.11990209888567961
woman,day,-0.11992387028166036
day,woman,-0.11992387028166036
admitted,control,-0.11996346851849221
control,admitted,-0.11996346851849221
action,disease,-0.12004942969157738
disease,action,-0.12004942969157738
life,private,-0.120063620807281
private,life,-0.120063620807281
minister,tested,-0.12017811202833338
found,free,-0.12017811202833338
free,found,-0.12017811202833338
tested,minister,-0.12017811202833338
discrimination,tested,-0.12030900450248254
special,infected,-0.12030900450248254
administration,infected,-0.12030900450248254
changed,blood,-0.12030900450248254
found,activist,-0.12030900450248254
tested,discrimination,-0.12030900450248254
activist,found,-0.12030900450248254
event,found,-0.12030900450248254
found,event,-0.12030900450248254
blood,changed,-0.12030900450248254
infected,special,-0.12030900450248254
infected,administration,-0.12030900450248254
social,organisation,-0.12031958635004718
organisation,social,-0.12031958635004718
including,tested,-0.12035262259642064
tested,including,-0.12035262259642064
total,senior,-0.12041078543626656
senior,total,-0.12041078543626656
board,national,-0.12041793801293624
national,board,-0.12041793801293624
joint,world,-0.12045269234587644
admitted,prevention,-0.12045269234587644
wife,prevention,-0.12045269234587644
increased,months,-0.12045269234587644
world,joint,-0.12045269234587644
prevention,admitted,-0.12045269234587644
prevention,wife,-0.12045269234587644
months,increased,-0.12045269234587644
woman,lakh,-0.1205261822276448
lakh,woman,-0.1205261822276448
medical,activist,-0.12053019599454448
activist,medical,-0.12053019599454448
administration,medical,-0.12053019599454448
medical,administration,-0.12053019599454448
sunday,infection,-0.12062486657260608
sunday,child,-0.12062486657260608
punjab,child,-0.12062486657260608
infection,sunday,-0.12062486657260608
child,sunday,-0.12062486657260608
child,punjab,-0.12062486657260608
million,control,-0.12080891063731783
control,million,-0.12080891063731783
health,day,-0.12100614679009462
day,health,-0.12100614679009462
25,status,-0.12106451344390884
donated,sex,-0.12106451344390884
network,risk,-0.12106451344390884
based,transmission,-0.12106451344390884
doctor,lakh,-0.12106451344390884
5,lakh,-0.12106451344390884
lakh,doctor,-0.12106451344390884
sex,donated,-0.12106451344390884
support,donated,-0.12106451344390884
donated,support,-0.12106451344390884
transmission,based,-0.12106451344390884
25,based,-0.12106451344390884
lakh,5,-0.12106451344390884
risk,network,-0.12106451344390884
status,25,-0.12106451344390884
based,25,-0.12106451344390884
common,public,-0.12115650656307655
public,common,-0.12115650656307655
rs,data,-0.12116173352004017
bank,data,-0.12116173352004017
bank,earlier,-0.12116173352004017
data,rs,-0.12116173352004017
secretary,rs,-0.12116173352004017
data,bank,-0.12116173352004017
earlier,bank,-0.12116173352004017
secretary,medicines,-0.12116173352004017
brought,medicines,-0.12116173352004017
rs,secretary,-0.12116173352004017
medicines,secretary,-0.12116173352004017
medicines,brought,-0.12116173352004017
admitted,virus,-0.12126569206226939
aware,virus,-0.12126569206226939
virus,admitted,-0.12126569206226939
virus,aware,-0.12126569206226939
space,added,-0.12129241793842949
added,space,-0.12129241793842949
marriage,testing,-0.12130043064525596
night,infections,-0.12130043064525596
father,drug,-0.12130043064525596
prevent,2017,-0.12130043064525596
infections,night,-0.12130043064525596
counselling,night,-0.12130043064525596
night,counselling,-0.12130043064525596
marriage,counselling,-0.12130043064525596
father,month,-0.12130043064525596
2017,prevent,-0.12130043064525596
drug,father,-0.12130043064525596
month,father,-0.12130043064525596
initiative,saturday,-0.12130043064525596
testing,marriage,-0.12130043064525596
counselling,marriage,-0.12130043064525596
saturday,initiative,-0.12130043064525596
banks,national,-0.12134522209624972
wife,national,-0.12134522209624972
national,banks,-0.12134522209624972
national,wife,-0.12134522209624972
bank,sex,-0.12137089207692428
rs,risk,-0.12137089207692428
risk,rs,-0.12137089207692428
sex,bank,-0.12137089207692428
accused,care,-0.1213953957333768
children,sattur,-0.1213953957333768
sattur,children,-0.1213953957333768
donor,children,-0.1213953957333768
children,donor,-0.1213953957333768
care,accused,-0.1213953957333768
programme,official,-0.12140887445289311
prevalence,private,-0.12140887445289311
parents,private,-0.12140887445289311
prevalence,police,-0.12140887445289311
immediately,police,-0.12140887445289311
private,prevalence,-0.12140887445289311
police,prevalence,-0.12140887445289311
official,programme,-0.12140887445289311
private,parents,-0.12140887445289311
police,immediately,-0.12140887445289311
patients,pregnant,-0.1215686274509804
pregnant,patients,-0.1215686274509804
chief,patients,-0.1215686274509804
patients,chief,-0.1215686274509804
increase,woman,-0.12159162567809703
inmates,woman,-0.12159162567809703
woman,increase,-0.12159162567809703
woman,inmates,-0.12159162567809703
provided,mumbai,-0.12167669801420884
lead,ago,-0.12167669801420884
sexual,informed,-0.12167669801420884
ago,lead,-0.12167669801420884
issued,died,-0.12167669801420884
sexual,november,-0.12167669801420884
